MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10307679119,000000000023705340,0.2900,Active Import Interval (kWh),22-06-2024 14:00
10307679119,000000000023705340,0.2230,Active Import Interval (kWh),22-06-2024 13:30
10307679119,000000000023705340,0.3450,Active Import Interval (kWh),22-06-2024 13:00
10307679119,000000000023705340,0.6210,Active Import Interval (kWh),22-06-2024 12:30
10307679119,000000000023705340,0.7980,Active Import Interval (kWh),22-06-2024 12:00
10307679119,000000000023705340,1.1980,Active Import Interval (kWh),22-06-2024 11:30
10307679119,000000000023705340,0.4150,Active Import Interval (kWh),22-06-2024 11:00
10307679119,000000000023705340,0.2610,Active Import Interval (kWh),22-06-2024 10:30
10307679119,000000000023705340,0.1760,Active Import Interval (kWh),22-06-2024 10:00
10307679119,000000000023705340,0.3050,Active Import Interval (kWh),22-06-2024 09:30
10307679119,000000000023705340,0.1710,Active Import Interval (kWh),22-06-2024 09:00
10307679119,000000000023705340,0.1620,Active Import Interval (kWh),22-06-2024 08:30
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),22-06-2024 08:00
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),22-06-2024 07:30
10307679119,000000000023705340,0.1510,Active Import Interval (kWh),22-06-2024 07:00
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),22-06-2024 06:30
10307679119,000000000023705340,0.1550,Active Import Interval (kWh),22-06-2024 06:00
10307679119,000000000023705340,0.1710,Active Import Interval (kWh),22-06-2024 05:30
10307679119,000000000023705340,0.2980,Active Import Interval (kWh),22-06-2024 05:00
10307679119,000000000023705340,1.3870,Active Import Interval (kWh),22-06-2024 04:30
10307679119,000000000023705340,0.1260,Active Import Interval (kWh),22-06-2024 04:00
10307679119,000000000023705340,0.1520,Active Import Interval (kWh),22-06-2024 03:30
10307679119,000000000023705340,0.6560,Active Import Interval (kWh),22-06-2024 03:00
10307679119,000000000023705340,0.1800,Active Import Interval (kWh),22-06-2024 02:30
10307679119,000000000023705340,0.4310,Active Import Interval (kWh),22-06-2024 02:00
10307679119,000000000023705340,0.5150,Active Import Interval (kWh),22-06-2024 01:30
10307679119,000000000023705340,0.5730,Active Import Interval (kWh),22-06-2024 01:00
10307679119,000000000023705340,0.2910,Active Import Interval (kWh),22-06-2024 00:30
10307679119,000000000023705340,0.2990,Active Import Interval (kWh),22-06-2024 00:00
10307679119,000000000023705340,0.2480,Active Import Interval (kWh),21-06-2024 23:30
10307679119,000000000023705340,0.2420,Active Import Interval (kWh),21-06-2024 23:00
10307679119,000000000023705340,0.3540,Active Import Interval (kWh),21-06-2024 22:30
10307679119,000000000023705340,0.4830,Active Import Interval (kWh),21-06-2024 22:00
10307679119,000000000023705340,1.1040,Active Import Interval (kWh),21-06-2024 21:30
10307679119,000000000023705340,0.2770,Active Import Interval (kWh),21-06-2024 21:00
10307679119,000000000023705340,0.4840,Active Import Interval (kWh),21-06-2024 20:30
10307679119,000000000023705340,0.3440,Active Import Interval (kWh),21-06-2024 20:00
10307679119,000000000023705340,0.3100,Active Import Interval (kWh),21-06-2024 19:30
10307679119,000000000023705340,0.2840,Active Import Interval (kWh),21-06-2024 19:00
10307679119,000000000023705340,0.7070,Active Import Interval (kWh),21-06-2024 18:30
10307679119,000000000023705340,0.5760,Active Import Interval (kWh),21-06-2024 18:00
10307679119,000000000023705340,1.0310,Active Import Interval (kWh),21-06-2024 17:30
10307679119,000000000023705340,0.3890,Active Import Interval (kWh),21-06-2024 17:00
10307679119,000000000023705340,0.4390,Active Import Interval (kWh),21-06-2024 16:30
10307679119,000000000023705340,0.6070,Active Import Interval (kWh),21-06-2024 16:00
10307679119,000000000023705340,0.3780,Active Import Interval (kWh),21-06-2024 15:30
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),21-06-2024 15:00
10307679119,000000000023705340,0.1590,Active Import Interval (kWh),21-06-2024 14:30
10307679119,000000000023705340,0.1440,Active Import Interval (kWh),21-06-2024 14:00
10307679119,000000000023705340,0.1710,Active Import Interval (kWh),21-06-2024 13:30
10307679119,000000000023705340,0.1510,Active Import Interval (kWh),21-06-2024 13:00
10307679119,000000000023705340,0.1490,Active Import Interval (kWh),21-06-2024 12:30
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),21-06-2024 12:00
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),21-06-2024 11:30
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),21-06-2024 11:00
10307679119,000000000023705340,0.1780,Active Import Interval (kWh),21-06-2024 10:30
10307679119,000000000023705340,0.2200,Active Import Interval (kWh),21-06-2024 10:00
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),21-06-2024 09:30
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),21-06-2024 09:00
10307679119,000000000023705340,0.1470,Active Import Interval (kWh),21-06-2024 08:30
10307679119,000000000023705340,0.2010,Active Import Interval (kWh),21-06-2024 08:00
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),21-06-2024 07:30
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),21-06-2024 07:00
10307679119,000000000023705340,0.8820,Active Import Interval (kWh),21-06-2024 06:30
10307679119,000000000023705340,0.1440,Active Import Interval (kWh),21-06-2024 06:00
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),21-06-2024 05:30
10307679119,000000000023705340,0.1340,Active Import Interval (kWh),21-06-2024 05:00
10307679119,000000000023705340,0.1420,Active Import Interval (kWh),21-06-2024 04:30
10307679119,000000000023705340,0.1360,Active Import Interval (kWh),21-06-2024 04:00
10307679119,000000000023705340,0.1360,Active Import Interval (kWh),21-06-2024 03:30
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),21-06-2024 03:00
10307679119,000000000023705340,0.1510,Active Import Interval (kWh),21-06-2024 02:30
10307679119,000000000023705340,0.1250,Active Import Interval (kWh),21-06-2024 02:00
10307679119,000000000023705340,0.9360,Active Import Interval (kWh),21-06-2024 01:30
10307679119,000000000023705340,0.3060,Active Import Interval (kWh),21-06-2024 01:00
10307679119,000000000023705340,0.3660,Active Import Interval (kWh),21-06-2024 00:30
10307679119,000000000023705340,0.4930,Active Import Interval (kWh),21-06-2024 00:00
10307679119,000000000023705340,1.2010,Active Import Interval (kWh),20-06-2024 23:30
10307679119,000000000023705340,0.3650,Active Import Interval (kWh),20-06-2024 23:00
10307679119,000000000023705340,0.3630,Active Import Interval (kWh),20-06-2024 22:30
10307679119,000000000023705340,0.5220,Active Import Interval (kWh),20-06-2024 22:00
10307679119,000000000023705340,1.0190,Active Import Interval (kWh),20-06-2024 21:30
10307679119,000000000023705340,0.3100,Active Import Interval (kWh),20-06-2024 21:00
10307679119,000000000023705340,0.2310,Active Import Interval (kWh),20-06-2024 20:30
10307679119,000000000023705340,0.2570,Active Import Interval (kWh),20-06-2024 20:00
10307679119,000000000023705340,0.2510,Active Import Interval (kWh),20-06-2024 19:30
10307679119,000000000023705340,0.3250,Active Import Interval (kWh),20-06-2024 19:00
10307679119,000000000023705340,0.2310,Active Import Interval (kWh),20-06-2024 18:30
10307679119,000000000023705340,0.1780,Active Import Interval (kWh),20-06-2024 18:00
10307679119,000000000023705340,0.7070,Active Import Interval (kWh),20-06-2024 17:30
10307679119,000000000023705340,0.1670,Active Import Interval (kWh),20-06-2024 17:00
10307679119,000000000023705340,0.1490,Active Import Interval (kWh),20-06-2024 16:30
10307679119,000000000023705340,0.1940,Active Import Interval (kWh),20-06-2024 16:00
10307679119,000000000023705340,0.1490,Active Import Interval (kWh),20-06-2024 15:30
10307679119,000000000023705340,0.1440,Active Import Interval (kWh),20-06-2024 15:00
10307679119,000000000023705340,0.1740,Active Import Interval (kWh),20-06-2024 14:30
10307679119,000000000023705340,0.1610,Active Import Interval (kWh),20-06-2024 14:00
10307679119,000000000023705340,0.1720,Active Import Interval (kWh),20-06-2024 13:30
10307679119,000000000023705340,0.1770,Active Import Interval (kWh),20-06-2024 13:00
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),20-06-2024 12:30
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),20-06-2024 12:00
10307679119,000000000023705340,0.1780,Active Import Interval (kWh),20-06-2024 11:30
10307679119,000000000023705340,0.1770,Active Import Interval (kWh),20-06-2024 11:00
10307679119,000000000023705340,0.1610,Active Import Interval (kWh),20-06-2024 10:30
10307679119,000000000023705340,0.1230,Active Import Interval (kWh),20-06-2024 10:00
10307679119,000000000023705340,0.2480,Active Import Interval (kWh),20-06-2024 09:30
10307679119,000000000023705340,0.1140,Active Import Interval (kWh),20-06-2024 09:00
10307679119,000000000023705340,0.1510,Active Import Interval (kWh),20-06-2024 08:30
10307679119,000000000023705340,0.3560,Active Import Interval (kWh),20-06-2024 08:00
10307679119,000000000023705340,0.2080,Active Import Interval (kWh),20-06-2024 07:30
10307679119,000000000023705340,0.1380,Active Import Interval (kWh),20-06-2024 07:00
10307679119,000000000023705340,1.2490,Active Import Interval (kWh),20-06-2024 06:30
10307679119,000000000023705340,0.1510,Active Import Interval (kWh),20-06-2024 06:00
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),20-06-2024 05:30
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),20-06-2024 05:00
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),20-06-2024 04:30
10307679119,000000000023705340,0.1520,Active Import Interval (kWh),20-06-2024 04:00
10307679119,000000000023705340,0.1250,Active Import Interval (kWh),20-06-2024 03:30
10307679119,000000000023705340,0.1590,Active Import Interval (kWh),20-06-2024 03:00
10307679119,000000000023705340,0.1590,Active Import Interval (kWh),20-06-2024 02:30
10307679119,000000000023705340,0.1590,Active Import Interval (kWh),20-06-2024 02:00
10307679119,000000000023705340,0.1460,Active Import Interval (kWh),20-06-2024 01:30
10307679119,000000000023705340,0.1680,Active Import Interval (kWh),20-06-2024 01:00
10307679119,000000000023705340,0.1570,Active Import Interval (kWh),20-06-2024 00:30
10307679119,000000000023705340,0.3020,Active Import Interval (kWh),20-06-2024 00:00
10307679119,000000000023705340,1.1540,Active Import Interval (kWh),19-06-2024 23:30
10307679119,000000000023705340,0.2380,Active Import Interval (kWh),19-06-2024 23:00
10307679119,000000000023705340,0.4830,Active Import Interval (kWh),19-06-2024 22:30
10307679119,000000000023705340,0.6580,Active Import Interval (kWh),19-06-2024 22:00
10307679119,000000000023705340,0.4750,Active Import Interval (kWh),19-06-2024 21:30
10307679119,000000000023705340,0.3990,Active Import Interval (kWh),19-06-2024 21:00
10307679119,000000000023705340,0.3290,Active Import Interval (kWh),19-06-2024 20:30
10307679119,000000000023705340,0.2450,Active Import Interval (kWh),19-06-2024 20:00
10307679119,000000000023705340,0.2400,Active Import Interval (kWh),19-06-2024 19:30
10307679119,000000000023705340,0.2140,Active Import Interval (kWh),19-06-2024 19:00
10307679119,000000000023705340,0.3570,Active Import Interval (kWh),19-06-2024 18:30
10307679119,000000000023705340,1.0840,Active Import Interval (kWh),19-06-2024 18:00
10307679119,000000000023705340,1.6030,Active Import Interval (kWh),19-06-2024 17:30
10307679119,000000000023705340,0.1050,Active Import Interval (kWh),19-06-2024 17:00
10307679119,000000000023705340,0.1320,Active Import Interval (kWh),19-06-2024 16:30
10307679119,000000000023705340,0.1420,Active Import Interval (kWh),19-06-2024 16:00
10307679119,000000000023705340,0.1430,Active Import Interval (kWh),19-06-2024 15:30
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),19-06-2024 15:00
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),19-06-2024 14:30
10307679119,000000000023705340,0.1430,Active Import Interval (kWh),19-06-2024 14:00
10307679119,000000000023705340,0.1330,Active Import Interval (kWh),19-06-2024 13:30
10307679119,000000000023705340,0.1500,Active Import Interval (kWh),19-06-2024 13:00
10307679119,000000000023705340,0.1260,Active Import Interval (kWh),19-06-2024 12:30
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),19-06-2024 12:00
10307679119,000000000023705340,0.1210,Active Import Interval (kWh),19-06-2024 11:30
10307679119,000000000023705340,0.1420,Active Import Interval (kWh),19-06-2024 11:00
10307679119,000000000023705340,0.1140,Active Import Interval (kWh),19-06-2024 10:30
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),19-06-2024 10:00
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),19-06-2024 09:30
10307679119,000000000023705340,0.1520,Active Import Interval (kWh),19-06-2024 09:00
10307679119,000000000023705340,0.2360,Active Import Interval (kWh),19-06-2024 08:30
10307679119,000000000023705340,0.2140,Active Import Interval (kWh),19-06-2024 08:00
10307679119,000000000023705340,0.2630,Active Import Interval (kWh),19-06-2024 07:30
10307679119,000000000023705340,0.3440,Active Import Interval (kWh),19-06-2024 07:00
10307679119,000000000023705340,1.4640,Active Import Interval (kWh),19-06-2024 06:30
10307679119,000000000023705340,0.1160,Active Import Interval (kWh),19-06-2024 06:00
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),19-06-2024 05:30
10307679119,000000000023705340,0.1350,Active Import Interval (kWh),19-06-2024 05:00
10307679119,000000000023705340,0.1330,Active Import Interval (kWh),19-06-2024 04:30
10307679119,000000000023705340,0.1370,Active Import Interval (kWh),19-06-2024 04:00
10307679119,000000000023705340,0.1410,Active Import Interval (kWh),19-06-2024 03:30
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),19-06-2024 03:00
10307679119,000000000023705340,0.6470,Active Import Interval (kWh),19-06-2024 02:30
10307679119,000000000023705340,0.1290,Active Import Interval (kWh),19-06-2024 02:00
10307679119,000000000023705340,0.1340,Active Import Interval (kWh),19-06-2024 01:30
10307679119,000000000023705340,0.1440,Active Import Interval (kWh),19-06-2024 01:00
10307679119,000000000023705340,0.5220,Active Import Interval (kWh),19-06-2024 00:30
10307679119,000000000023705340,0.2590,Active Import Interval (kWh),19-06-2024 00:00
10307679119,000000000023705340,0.2600,Active Import Interval (kWh),18-06-2024 23:30
10307679119,000000000023705340,0.7910,Active Import Interval (kWh),18-06-2024 23:00
10307679119,000000000023705340,0.9650,Active Import Interval (kWh),18-06-2024 22:30
10307679119,000000000023705340,0.5350,Active Import Interval (kWh),18-06-2024 22:00
10307679119,000000000023705340,0.6370,Active Import Interval (kWh),18-06-2024 21:30
10307679119,000000000023705340,0.4910,Active Import Interval (kWh),18-06-2024 21:00
10307679119,000000000023705340,0.4550,Active Import Interval (kWh),18-06-2024 20:30
10307679119,000000000023705340,0.2590,Active Import Interval (kWh),18-06-2024 20:00
10307679119,000000000023705340,0.5240,Active Import Interval (kWh),18-06-2024 19:30
10307679119,000000000023705340,0.4800,Active Import Interval (kWh),18-06-2024 19:00
10307679119,000000000023705340,0.5670,Active Import Interval (kWh),18-06-2024 18:30
10307679119,000000000023705340,0.4500,Active Import Interval (kWh),18-06-2024 18:00
10307679119,000000000023705340,0.8580,Active Import Interval (kWh),18-06-2024 17:30
10307679119,000000000023705340,0.1550,Active Import Interval (kWh),18-06-2024 17:00
